section,experiment_name,experiment_type,num_bands,geometry,metric,stage1_value,stage2_value,improvement_amount,interpretation,tectonic_band_number,band_type,stage,value,computed_from_map_long
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,median_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 1,87.31494,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,max_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 1,243.24316,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,fraction_background_pixels_abs_update_ge_100_m_per_s,,,,non-band background metric,,,Stage 1,0.4254679144385027,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,fraction_background_pixels_abs_update_ge_200_m_per_s,,,,non-band background metric,,,Stage 1,0.01838235294117647,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,MAE_background_m_per_s,,,,non-band background metric,,,Stage 2,79.5382388892445,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,RMSE_background_m_per_s,,,,non-band background metric,,,Stage 2,97.96866896767136,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,Bias_background_m_per_s,,,,non-band background metric,,,Stage 2,-1.9113667118430808,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,mean_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2,79.5382388892445,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,median_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2,70.899415,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,max_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2,279.21094,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,fraction_background_pixels_abs_update_ge_100_m_per_s,,,,non-band background metric,,,Stage 2,0.365975935828877,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,fraction_background_pixels_abs_update_ge_200_m_per_s,,,,non-band background metric,,,Stage 2,0.020053475935828877,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,MAE_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,10.664913158914601,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,RMSE_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,7.569833507037799,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,Bias_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,0.2457217776395384,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,mean_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,10.664913158914601,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,median_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,16.415525000000002,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,max_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-35.967780000000005,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,fraction_background_pixels_abs_update_ge_100_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,0.059491978609625684,yes
background_non_band,6 ideal bands,resolution_limit,6,ideal_horizontal,fraction_background_pixels_abs_update_ge_200_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-0.0016711229946524062,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,MAE_background_m_per_s,,,,non-band background metric,,,Stage 1,84.49346949857261,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,RMSE_background_m_per_s,,,,non-band background metric,,,Stage 1,99.79658023611252,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,Bias_background_m_per_s,,,,non-band background metric,,,Stage 1,-0.9938055043566928,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,mean_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 1,84.49346949857261,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,median_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 1,83.63476750000001,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,max_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 1,199.0664,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,fraction_background_pixels_abs_update_ge_100_m_per_s,,,,non-band background metric,,,Stage 1,0.35669191919191917,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,fraction_background_pixels_abs_update_ge_200_m_per_s,,,,non-band background metric,,,Stage 1,0.0,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,MAE_background_m_per_s,,,,non-band background metric,,,Stage 2,87.48139262590435,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,RMSE_background_m_per_s,,,,non-band background metric,,,Stage 2,104.8993739570952,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,Bias_background_m_per_s,,,,non-band background metric,,,Stage 2,-0.3724121672080205,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,mean_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2,87.48139262590435,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,median_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2,73.55664200000001,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,max_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2,312.75342,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,fraction_background_pixels_abs_update_ge_100_m_per_s,,,,non-band background metric,,,Stage 2,0.35542929292929293,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,fraction_background_pixels_abs_update_ge_200_m_per_s,,,,non-band background metric,,,Stage 2,0.041351010101010104,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,MAE_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-2.98792312733174,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,RMSE_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-5.102793720982675,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,Bias_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,0.6213933371486723,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,mean_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-2.98792312733174,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,median_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,10.078125499999999,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,max_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-113.68702000000002,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,fraction_background_pixels_abs_update_ge_100_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,0.001262626262626243,yes
background_non_band,8 ideal bands,resolution_limit,8,ideal_horizontal,fraction_background_pixels_abs_update_ge_200_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-0.041351010101010104,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,MAE_background_m_per_s,,,,non-band background metric,,,Stage 1,53.8809519558505,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,RMSE_background_m_per_s,,,,non-band background metric,,,Stage 1,77.83099526652349,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,Bias_background_m_per_s,,,,non-band background metric,,,Stage 1,-24.359228295312143,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,mean_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 1,53.8809519558505,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,median_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 1,40.492676,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,max_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 1,243.21924,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,fraction_background_pixels_abs_update_ge_100_m_per_s,,,,non-band background metric,,,Stage 1,0.12535511363636365,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,fraction_background_pixels_abs_update_ge_200_m_per_s,,,,non-band background metric,,,Stage 1,0.060369318181818184,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,MAE_background_m_per_s,,,,non-band background metric,,,Stage 2,126.0523080171955,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,RMSE_background_m_per_s,,,,non-band background metric,,,Stage 2,145.38892167037588,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,Bias_background_m_per_s,,,,non-band background metric,,,Stage 2,-0.09710287289506296,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,mean_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2,126.0523080171955,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,median_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2,128.86669999999998,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,max_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2,412.94434,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,fraction_background_pixels_abs_update_ge_100_m_per_s,,,,non-band background metric,,,Stage 2,0.6207386363636364,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,fraction_background_pixels_abs_update_ge_200_m_per_s,,,,non-band background metric,,,Stage 2,0.18892045454545456,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,MAE_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-72.171356061345,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,RMSE_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-67.55792640385239,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,Bias_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,24.26212542241708,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,mean_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-72.171356061345,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,median_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-88.37402399999998,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,max_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-169.7251,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,fraction_background_pixels_abs_update_ge_100_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-0.4953835227272727,yes
background_non_band,10 ideal bands,resolution_limit,10,ideal_horizontal,fraction_background_pixels_abs_update_ge_200_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-0.12855113636363638,yes
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,MAE_background_m_per_s,,,,non-band background metric,,,Stage 1,122.77796,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,RMSE_background_m_per_s,,,,non-band background metric,,,Stage 1,150.79657,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,Bias_background_m_per_s,,,,non-band background metric,,,Stage 1,48.987766,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,mean_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 1,122.77796,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,median_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 1,104.24463,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,max_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 1,416.67285,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,fraction_background_pixels_abs_update_ge_100_m_per_s,,,,non-band background metric,,,Stage 1,0.5197897340754484,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,fraction_background_pixels_abs_update_ge_200_m_per_s,,,,non-band background metric,,,Stage 1,0.1907854050711193,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,MAE_background_m_per_s,,,,non-band background metric,,,Stage 2,79.83117,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,RMSE_background_m_per_s,,,,non-band background metric,,,Stage 2,102.49177,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,Bias_background_m_per_s,,,,non-band background metric,,,Stage 2,28.785988,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,mean_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2,79.83117,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,median_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2,65.99756,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,max_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2,485.12305,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,fraction_background_pixels_abs_update_ge_100_m_per_s,,,,non-band background metric,,,Stage 2,0.2906617192331478,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,fraction_background_pixels_abs_update_ge_200_m_per_s,,,,non-band background metric,,,Stage 2,0.0538033395176252,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,MAE_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,42.946793,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,RMSE_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,48.304802,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,Bias_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,20.201778,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,mean_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,42.946793,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,median_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,38.24707,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,max_absolute_velocity_update_background_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,-68.450195,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,fraction_background_pixels_abs_update_ge_100_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,0.2291280148423005,no
background_non_band,3 irregular tectonic bands,realistic_tectonic,3,irregular_tectonic,fraction_background_pixels_abs_update_ge_200_m_per_s,,,,non-band background metric,,,Stage 2 minus Stage 1,0.1369820655534941,no
